family,id_clean,species,family_id,true_label,prediction,correct
NAC,AA32G01100,Aethionema_arabicum,24,24,24,1
NAC,Seita.6G225800.1.p,Setaria_italica,24,24,0,0
NAC,Niben101Scf07491g00006.1,Nicotiana_benthamiana,24,24,0,0
NAC,Prupe.7G013900.1.p,Prunus_persica,24,24,24,1
NAC,Potri.010G229700.2,Populus_trichocarpa,24,24,24,1
NAC,MDP0000175446,Malus_domestica,24,24,24,1
NAC,Ciclev10015976m,Citrus_clementina,24,24,24,1
NAC,evm.TU.contig_45261.1,Carica_papaya,24,24,0,0
NAC,OBART05G16540.1,Oryza_barthii,24,24,24,1
NAC,Lj1g3v3402230.2,Lotus_japonicus,24,24,24,1
NAC,XP_008221592.1,Prunus_mume,24,24,24,1
NAC,Ciclev10033957m,Citrus_clementina,24,24,24,1
NAC,Zjn_sc00200.1.g00070.1.am.mk,Zoysia_japonica,24,24,24,1
NAC,PDK_30s657833g001,Phoenix_dactylifera,24,24,24,1
NAC,XP_009116467.1,Brassica_rapa,24,24,24,1
NAC,GSBRNA2T00076462001,Brassica_napus,24,24,24,1
NAC,Ote100255260011,Ocimum_tenuiflorum,24,24,24,1
NAC,Vang02g14650.1,Vigna_angularis,24,24,24,1
NAC,Kalax.0201s0025.1.p,Kalanchoe_marnieriana,24,24,24,1
NAC,XP_009774570.1,Nicotiana_sylvestris,24,24,24,1
NAC,XP_010906624.1,Elaeis_guineensis,24,24,24,1
NAC,OMERI02G22200.1,Oryza_meridionalis,24,24,0,0
NAC,Rsa1.0_00113.1_g00021.1,Raphanus_sativus,24,24,24,1
NAC,Gh_A02G0101,Gossypium_hirsutum,24,24,24,1
NAC,LPERR09G11150.1,Leersia_perrieri,24,24,24,1
NAC,Peaxi162Scf00128g01627.1,Petunia_axillaris,24,24,24,1
NAC,Kalax.0046s0014.1.p,Kalanchoe_marnieriana,24,24,24,1
NAC,Manes.16G023800.1.p,Manihot_esculenta,24,24,24,1
NAC,Lj0g3v0320919.1,Lotus_japonicus,24,24,24,1
NAC,AT5G22290.1,Arabidopsis_thaliana,24,24,24,1
NAC,Kalax.0476s0030.1.p,Kalanchoe_marnieriana,24,24,24,1
NAC,Itr_sc000259.1_g00017.1,Ipomoea_trifida,24,24,24,1
NAC,PSME_00027176-RA,Pseudotsuga_menziesii,24,24,24,1
NAC,Prupe.2G202800.1.p,Prunus_persica,24,24,24,1
NAC,EMT14807,Aegilops_tauschii,24,24,24,1
NAC,EMT28257,Aegilops_tauschii,24,24,24,1
NAC,Carubv10028330m,Capsella_rubella,24,24,24,1
NAC,XP_009145896.1,Brassica_rapa,24,24,24,1
NAC,NNU_004655-RA,Nelumbo_nucifera,24,24,24,1
NAC,Lus10032653,Linum_usitatissimum,24,24,24,1
NAC,XP_016515300.1,Nicotiana_tabacum,24,24,24,1
NAC,GRMZM2G174070_P01,Zea_mays,24,24,24,1
NAC,XP_010553390.1,Tarenaya_hassleriana,24,24,24,1
NAC,Gorai.008G194400.3,Gossypium_raimondii,24,24,24,1
NAC,Aqcoe1G457300.1.p,Aquilegia_coerulea,24,24,24,1
NAC,ORGLA04G0226100.1,Oryza_glaberrima,24,24,24,1
NAC,EMT03425,Aegilops_tauschii,24,24,24,1
NAC,Brast08G114900.1.p,Brachypodium_stacei,24,24,24,1
NAC,Sobic.010G090850.1.p,Sorghum_bicolor,24,24,20,0
NAC,Kaladp0008s0916.1.p,Kalanchoe_laxiflora,24,24,24,1
NAC,MLOC_50406.3,Hordeum_vulgare,24,24,24,1
NAC,GSVIVT01027475001,Vitis_vinifera,24,24,0,0
NAC,Ahy008545,Arachis_hypogaea,24,24,24,1
NAC,RrC6425_p2,Raphanus_raphanistrum,24,24,24,1
NAC,Cotton_A_04401_BGI-A2_v1.0,Gossypium_arboreum,24,24,0,0
NAC,KN540386.1_FGP003,Oryza_longistaminata,24,24,0,0
NAC,676713830,Sisymbrium_irio,24,24,0,0
NAC,Brast02G110400.1.p,Brachypodium_stacei,24,24,24,1
NAC,PSME_00023746-RA,Pseudotsuga_menziesii,24,24,24,1
NAC,MLOC_5165.1,Hordeum_vulgare,24,24,24,1
NAC,676789008,Sisymbrium_irio,24,24,24,1
NAC,Ote100092010001,Ocimum_tenuiflorum,24,24,0,0
NAC,Zosma48g00250.1,Zostera_marina,24,24,24,1
NAC,C.cajan_36091,Cajanus_cajan,24,24,24,1
NAC,Jcr4S09242.20,Jatropha_curcas,24,24,24,1
NAC,Pahal.E00006.1,Panicum_hallii,24,24,24,1
NAC,GSBRNA2T00037593001,Brassica_napus,24,24,24,1
NAC,EcS702709.10,Eucalyptus_camaldulensis,24,24,24,1
NAC,KZV58247.1,Dorcoceras_hygrometricum,24,24,24,1
NAC,Zjn_sc00029.1.g01620.1.sm.mk,Zoysia_japonica,24,24,24,1
NAC,462855362,Eragrostis_tef,24,24,24,1
NAC,Sobic.003G251800.2.p,Sorghum_bicolor,24,24,24,1
NAC,Eucgr.J00514.1.p,Eucalyptus_grandis,24,24,0,0
NAC,676785176,Sisymbrium_irio,24,24,24,1
NAC,KHN09490.1,Glycine_soja,24,24,24,1
NAC,OMERI02G25220.1,Oryza_meridionalis,24,24,24,1
NAC,GRMZM6G257110_P01,Zea_mays,24,24,24,1
NAC,Gh_D08G2446,Gossypium_hirsutum,24,24,24,1
NAC,Itr_sc001123.1_g00001.1,Ipomoea_trifida,24,24,24,1
NAC,Kalax.0432s0034.1.p,Kalanchoe_marnieriana,24,24,24,1
NAC,Pavir.3KG499100.1.p,Panicum_virgatum,24,24,24,1
NAC,KZV28942.1,Dorcoceras_hygrometricum,24,24,24,1
NAC,Zpz_sc01499.1.g00160.1.am.mk,Zoysia_pacifica,24,24,24,1
NAC,EcC054588.60,Eucalyptus_camaldulensis,24,24,0,0
NAC,Eucgr.D00592.1.p,Eucalyptus_grandis,24,24,24,1
NAC,C.cajan_22489,Cajanus_cajan,24,24,24,1
NAC,RrC7520_p1,Raphanus_raphanistrum,24,24,24,1
NAC,KZV15980.1,Dorcoceras_hygrometricum,24,24,24,1
NAC,cra_locus_4016_iso_3,Catharanthus_roseus,24,24,24,1
NAC,Pp3c2_32530V3.1.p,Physcomitrella_patens,24,24,24,1
NAC,NNU_024112-RA,Nelumbo_nucifera,24,24,24,1
NAC,Zmw_sc04510.1.g00030.1,Zoysia_matrella,24,24,24,1
NAC,Potri.001G448400.1,Populus_trichocarpa,24,24,24,1
NAC,Potri.008G081500.1,Populus_trichocarpa,24,24,24,1
NAC,KN539680.1_FGP005,Oryza_longistaminata,24,24,24,1
NAC,XP_009150275.1,Brassica_rapa,24,24,24,1
NAC,Brast01G108000.1.p,Brachypodium_stacei,24,24,24,1
NAC,Pahal.H00902.1,Panicum_hallii,24,24,24,1
NAC,Niben101Scf03853g00002.1,Nicotiana_benthamiana,24,24,0,0
NAC,Bradi1g29857.1.p,Brachypodium_distachyon,24,24,24,1
NAC,Niben101Scf03204g02006.1,Nicotiana_benthamiana,24,24,24,1
NAC,Zmw_sc06470.1.g00030.1,Zoysia_matrella,24,24,24,1
NAC,Bostr.25463s0411.1.p,Boechera_stricta,24,24,24,1
NAC,Potri.009G019200.2,Populus_trichocarpa,24,24,24,1
NAC,PDK_30s731301g004,Phoenix_dactylifera,24,24,24,1
NAC,Tp7g26510,Thellungiella_parvula,24,24,24,1
NAC,HL.SW.v1.0.G000619.1,Humulus_lupulus,24,24,24,1
NAC,Brast07G003500.1.p,Brachypodium_stacei,24,24,24,1
NAC,Do002541.1,Dichanthelium_oligosanthes,24,24,24,1
NAC,KN538899.1_FGP016,Oryza_longistaminata,24,24,24,1
NAC,Zpz_sc01686.1.g00100.1.sm.mkhc,Zoysia_pacifica,24,24,0,0
NAC,Dca59654.1,Dianthus_caryophyllus,24,24,24,1
NAC,Rsa1.0_02241.1_g00002.1,Raphanus_sativus,24,24,24,1
NAC,XP_009761611.1,Nicotiana_sylvestris,24,24,24,1
NAC,Csa17g001000.1,Camelina_sativa,24,24,24,1
NAC,Bradi1g48580.1.p,Brachypodium_distachyon,24,24,0,0
NAC,Peinf101Scf00679g10005.1,Petunia_inflata,24,24,24,1
NAC,Bradi3g36670.2.p,Brachypodium_distachyon,24,24,24,1
NAC,Rsa1.0_03111.1_g00005.1,Raphanus_sativus,24,24,24,1
NAC,LOC_Os01g48130.2,Oryza_sativa_subsp._japonica,24,24,24,1
NAC,890389,Arabidopsis_lyrata,24,24,24,1
NAC,XP_016500359.1,Nicotiana_tabacum,24,24,24,1
NAC,cra_locus_12235_iso_1,Catharanthus_roseus,24,24,24,1
NAC,XP_015871337.1,Ziziphus_jujuba,24,24,24,1
NAC,XP_009615270.1,Nicotiana_tomentosiformis,24,24,24,1
NAC,Neem_327_f_1,Azadirachta_indica,24,24,24,1
NAC,CA12g06210,Capsicum_annuum,24,24,24,1
NAC,Carubv10017870m,Capsella_rubella,24,24,24,1
NAC,Peinf101Scf00099g02018.1,Petunia_inflata,24,24,24,1
NAC,XP_010104110.1,Morus_notabilis,24,24,24,1
NAC,WALNUT_00007192-RA,Juglans_regia,24,24,24,1
NAC,Vradi06g05940.1,Vigna_radiata,24,24,24,1
NAC,PSME_00055994-RA,Pseudotsuga_menziesii,24,24,24,1
NAC,KZV22447.1,Dorcoceras_hygrometricum,24,24,24,1
NAC,676712270,Sisymbrium_irio,24,24,24,1
NAC,Thhalv10014060m,Eutrema_salsugineum,24,24,24,1
NAC,XP_009137656.1,Brassica_rapa,24,24,24,1
NAC,BGIOSGA037294-PA,Oryza_sativa_subsp._indica,24,24,24,1
NAC,Pbr025899.1,Pyrus_bretschneideri,24,24,24,1
NAC,XP_008221512.1,Prunus_mume,24,24,24,1
NAC,Achn182861,Actinidia_chinensis,24,24,24,1
NAC,OPUNC07G06070.1,Oryza_punctata,24,24,24,1
NAC,Carubv10022302m,Capsella_rubella,24,24,0,0
NAC,Medtr2g014680.1,Medicago_truncatula,24,24,24,1
NAC,PDK_30s972071g002,Phoenix_dactylifera,24,24,24,1
NAC,Seita.8G024600.1.p,Setaria_italica,24,24,24,1
NAC,MDP0000315947,Malus_domestica,24,24,24,1
NAC,Migut.D01687.1.p,Mimulus_guttatus,24,24,24,1
NAC,OGLUM09G19480.1,Oryza_glumaepatula,24,24,24,1
NAC,Sevir.9G273700.1.p,Setaria_viridis,24,24,24,1
NAC,Sopim10g006880.0.1,Solanum_pimpinellifolium,24,24,24,1
NAC,Neem_10938_f_1,Azadirachta_indica,24,24,24,1
NAC,Pahal.H01643.1,Panicum_hallii,24,24,24,1
NAC,Carubv10001072m,Capsella_rubella,24,24,0,0
NAC,XP_009145149.1,Brassica_rapa,24,24,24,1
NAC,Zosma250g00090.1,Zostera_marina,24,24,24,1
NAC,67677,Selaginella_moellendorffii,24,24,24,1
NAC,Thecc1EG001955t1,Theobroma_cacao,24,24,24,1
NAC,Peaxi162Scf00184g00018.1,Petunia_axillaris,24,24,24,1
NAC,OB11G21460.1,Oryza_brachyantha,24,24,24,1
NAC,MDP0000198108,Malus_domestica,24,24,24,1
NAC,Cagra.9217s0021.1.p,Capsella_grandiflora,24,24,24,1
NAC,PSME_00049855-RA,Pseudotsuga_menziesii,24,24,24,1
NAC,Cotton_A_05272_BGI-A2_v1.0,Gossypium_arboreum,24,24,24,1
NAC,ONIVA06G11950.1,Oryza_nivara,24,24,24,1
NAC,906244,Arabidopsis_lyrata,24,24,24,1
NAC,Pbr017023.1,Pyrus_bretschneideri,24,24,24,1
NAC,KHN26260.1,Glycine_soja,24,24,24,1
NAC,MDP0000124509,Malus_domestica,24,24,24,1
NAC,Potri.007G109100.1,Populus_trichocarpa,24,24,24,1
NAC,Achn267671,Actinidia_chinensis,24,24,24,1
NAC,GRMZM2G063522_P01,Zea_mays,24,24,24,1
NAC,Achn057581,Actinidia_chinensis,24,24,24,1
NAC,Thhalv10010675m,Eutrema_salsugineum,24,24,24,1
NAC,30171.m000407,Ricinus_communis,24,24,24,1
NAC,AA33G00018,Aethionema_arabicum,24,24,24,1
NAC,BGIOSGA022116-PA,Oryza_sativa_subsp._indica,24,24,24,1
NAC,RrC2769_p1,Raphanus_raphanistrum,24,24,24,1
NAC,Sopen06g029400.1,Solanum_pennellii,24,24,24,1
NAC,GSMUA_Achr3P18680_001,Musa_acuminata,24,24,24,1
NAC,XP_009802067.1,Nicotiana_sylvestris,24,24,24,1
NAC,Glyma.20G185800.1.p,Glycine_max,24,24,24,1
NAC,Seita.8G126000.2.p,Setaria_italica,24,24,24,1
NAC,Psi010203,Picea_sitchensis,24,24,24,1
NAC,Lus10017340,Linum_usitatissimum,24,24,24,1
NAC,OGLUM08G23090.1,Oryza_glumaepatula,24,24,24,1
NAC,KN539290.1_FGP001,Oryza_longistaminata,24,24,0,0
NAC,Niben101Scf15435g00012.1,Nicotiana_benthamiana,24,24,24,1
NAC,PSME_00050587-RA,Pseudotsuga_menziesii,24,24,24,1
NAC,Sopim07g062840.0.1,Solanum_pimpinellifolium,24,24,24,1
NAC,KHN39199.1,Glycine_soja,24,24,24,1
NAC,Ahy020455,Arachis_hypogaea,24,24,24,1
NAC,Cla011554,Citrullus_lanatus,24,24,24,1
NAC,TRAES3BF114300070CFD_t1,Triticum_aestivum,24,24,24,1
NAC,Pbr014235.1,Pyrus_bretschneideri,24,24,24,1
NAC,MDP0000552812,Malus_domestica,24,24,24,1
NAC,Rsa1.0_00245.1_g00007.1,Raphanus_sativus,24,24,24,1
NAC,XP_016456237.1,Nicotiana_tabacum,24,24,24,1
NAC,PK25119.1,Cannabis_sativa,24,24,24,1
NAC,Sobic.003G035100.1.p,Sorghum_bicolor,24,24,24,1
NAC,Araha.0709s0001.1.p,Arabidopsis_halleri,24,24,24,1
NAC,Phvul.005G059000.1,Phaseolus_vulgaris,24,24,24,1
NAC,XP_009146563.1,Brassica_rapa,24,24,24,1
NAC,Gh_A11G0386,Gossypium_hirsutum,24,24,24,1
NAC,Sevir.3G402300.1.p,Setaria_viridis,24,24,24,1
NAC,Potri.003G022800.1,Populus_trichocarpa,24,24,24,1
NAC,Seita.2G185700.1.p,Setaria_italica,24,24,24,1
NAC,Sof017409,Saccharum_officinarum,24,24,24,1
NAC,LOC_Os05g34310.1,Oryza_sativa_subsp._japonica,24,24,24,1
NAC,XP_010529022.1,Tarenaya_hassleriana,24,24,24,1
NAC,BGIOSGA029518-PA,Oryza_sativa_subsp._indica,24,24,0,0
NAC,Vang06g08880.1,Vigna_angularis,24,24,24,1
NAC,PSME_00048424-RA,Pseudotsuga_menziesii,24,24,24,1
NAC,Cagra.4734s0006.1.p,Capsella_grandiflora,24,24,24,1
NAC,Gh_A13G0565,Gossypium_hirsutum,24,24,24,1
NAC,XP_015882119.1,Ziziphus_jujuba,24,24,24,1
NAC,Seita.9G018200.1.p,Setaria_italica,24,24,24,1
NAC,Brast09G119300.2.p,Brachypodium_stacei,24,24,24,1
NAC,EMT01861,Aegilops_tauschii,24,24,24,1
NAC,GSVIVT01007982001,Vitis_vinifera,24,24,24,1
NAC,BGIOSGA009581-PA,Oryza_sativa_subsp._indica,24,24,24,1
NAC,Jcr4S04869.20,Jatropha_curcas,24,24,24,1
NAC,XP_010912541.1,Elaeis_guineensis,24,24,0,0
NAC,Tp1g41870,Thellungiella_parvula,24,24,24,1
NAC,Peinf101Scf00200g01010.1,Petunia_inflata,24,24,24,1
NAC,Seita.7G166500.1.p,Setaria_italica,24,24,24,1
NAC,Oropetium_20150105_22096A,Oropetium_thomaeum,24,24,24,1
NAC,Medtr7g083360.1,Medicago_truncatula,24,24,24,1
NAC,Pp3c6_28230V3.1.p,Physcomitrella_patens,24,24,24,1
NAC,Niben101Scf04173g03011.1,Nicotiana_benthamiana,24,24,24,1
NAC,Sphfalx0000s0522.1.p,Sphagnum_fallax,24,24,24,1
NAC,XP_013625587.1,Brassica_oleracea,24,24,24,1
NAC,Aradu.KF8UQ,Arachis_duranensis,24,24,24,1
NAC,XP_009130822.1,Brassica_rapa,24,24,24,1
NAC,CA05g04410,Capsicum_annuum,24,24,24,1
NAC,Cla010201,Citrullus_lanatus,24,24,24,1
NAC,Aqcoe5G470900.1.p,Aquilegia_coerulea,24,24,24,1
NAC,Sobic.004G237900.1.p,Sorghum_bicolor,24,25,25,1
NAC,Prupe.1G390000.1.p,Prunus_persica,24,25,25,1
NAC,Glyma.13G279900.1.p,Glycine_max,24,25,0,0
NAC,Gh_D05G3221,Gossypium_hirsutum,24,25,25,1
NAC,XP_010545325.1,Tarenaya_hassleriana,24,25,25,1
NAC,EPS72463.1,Genlisea_aurea,24,25,0,0
NAC,GRMZM2G440219_P01,Zea_mays,24,25,25,1
NAC,FANhyb_rscf00000189.1.g00004.1,Fragaria_x_ananassa,24,25,25,1
NAC,GSBRNA2T00085398001,Brassica_napus,24,25,0,0
NAC,RrC23289_p2,Raphanus_raphanistrum,24,25,25,1
NAC,Eucgr.G02486.1.p,Eucalyptus_grandis,24,25,25,1
NAC,XP_015899476.1,Ziziphus_jujuba,24,25,25,1
NAC,Gh_A13G1061,Gossypium_hirsutum,24,25,25,1
NAC,676753192,Sisymbrium_irio,24,25,25,1
NAC,GRMZM2G316840_P01,Zea_mays,24,25,25,1
NAC,PSME_00050520-RA,Pseudotsuga_menziesii,24,25,0,0
NAC,Gh_A01G2142,Gossypium_hirsutum,24,25,0,0
NAC,Ciclev10003379m,Citrus_clementina,24,25,0,0
NAC,Niben101Scf01320g01003.1,Nicotiana_benthamiana,24,25,25,1
NAC,PDK_30s1198251g001,Phoenix_dactylifera,24,25,25,1
NAC,Carubv10011081m,Capsella_rubella,24,25,0,0
NAC,Csa02g072750.1,Camelina_sativa,24,25,0,0
NAC,PH01000483G1000,Phyllostachys_heterocycla,24,25,25,1
NAC,Gorai.005G195400.2,Gossypium_raimondii,24,25,25,1
NAC,Carubv10005324m,Capsella_rubella,24,25,0,0
NAC,Lj3g3v0965510.1,Lotus_japonicus,24,25,0,0
NAC,Sopim12g036480.0.1,Solanum_pimpinellifolium,24,25,25,1
NAC,Ote100080930061,Ocimum_tenuiflorum,24,25,25,1
NAC,Araha.21478s0011.1.p,Arabidopsis_halleri,24,25,25,1
NAC,kfl00130_0120,Klebsormidium_flaccidum,24,25,25,1
NAC,Do021446.1,Dichanthelium_oligosanthes,24,25,25,1
NAC,XP_009145150.1,Brassica_rapa,24,25,25,1
NAC,Pavir.5NG152300.1.p,Panicum_virgatum,24,25,25,1
NAC,Neem_14534_f_2,Azadirachta_indica,24,25,25,1
NAC,Spipo4G0059400,Spirodela_polyrhiza,24,25,25,1
NAC,Pavir.J782100.1.p,Panicum_virgatum,24,25,25,1
NAC,KHN21163.1,Glycine_soja,24,25,25,1
NAC,Prupe.8G045800.2.p,Prunus_persica,24,25,25,1
NAC,Cucsa.053890.1,Cucumis_sativus,24,25,25,1
NAC,MDP0000219488,Malus_domestica,24,25,25,1
NAC,AT5G62380.1,Arabidopsis_thaliana,24,25,25,1
NAC,KHN28140.1,Glycine_soja,24,25,25,1
NAC,OMERI01G24020.1,Oryza_meridionalis,24,25,25,1
NAC,XP_009602846.1,Nicotiana_tomentosiformis,24,25,25,1
NAC,Cucsa.387940.1,Cucumis_sativus,24,25,25,1
NAC,Brast01G345300.1.p,Brachypodium_stacei,24,25,0,0
NAC,CCG005149.1,Populus_euphratica,24,25,25,1
NAC,KN538742.1_FGP039,Oryza_longistaminata,24,25,25,1
NAC,Sobic.001G045500.1.p,Sorghum_bicolor,24,25,25,1
NAC,XP_015881279.1,Ziziphus_jujuba,24,25,25,1
NAC,SapurV1A.2645s0010.1.p,Salix_purpurea,24,25,25,1
NAC,OBART02G20450.1,Oryza_barthii,24,25,25,1
NAC,LPERR08G05360.1,Leersia_perrieri,24,25,25,1
NAC,Vradi03g01690.1,Vigna_radiata,24,25,25,1
NAC,OMERI08G13000.1,Oryza_meridionalis,24,25,25,1
NAC,Zjn_sc00037.1.g02620.1.sm.mkhc,Zoysia_japonica,24,25,25,1
NAC,XP_013638215.1,Brassica_oleracea,24,25,25,1
NAC,SapurV1A.1471s0010.1.p,Salix_purpurea,24,25,25,1
NAC,OPUNC09G03770.1,Oryza_punctata,24,25,25,1
NAC,Gorai.002G067300.1,Gossypium_raimondii,24,25,25,1
NAC,Seita.8G039500.1.p,Setaria_italica,24,25,25,1
NAC,TRIUR3_29406-P1,Triticum_urartu,24,25,0,0
NAC,Lus10005537,Linum_usitatissimum,24,25,25,1
NAC,Traes_7AS_7A7A0CF5B.1,Triticum_aestivum,24,25,25,1
NAC,cra_locus_2128_iso_1,Catharanthus_roseus,24,25,25,1
NAC,EMT06396,Aegilops_tauschii,24,25,25,1
NAC,Pavir.6NG334600.1.p,Panicum_virgatum,24,25,25,1
NAC,Pta011101,Pinus_taeda,24,25,25,1
NAC,Zmw_sc01809.1.g00020.1,Zoysia_matrella,24,25,0,0
NAC,Do015340.1,Dichanthelium_oligosanthes,24,25,25,1
NAC,AHYPO_011586-RA,Amaranthus_hypochondriacus,24,25,25,1
NAC,Tp2g27130,Thellungiella_parvula,24,25,25,1
NAC,MELO3C026521P2,Cucumis_melo,24,25,25,1
NAC,PSME_00037950-RA,Pseudotsuga_menziesii,24,25,25,1
NAC,Glyma.07G126500.1.p,Glycine_max,24,25,25,1
NAC,orange1.1g013960m,Citrus_sinensis,24,25,0,0
NAC,XP_015880584.1,Ziziphus_jujuba,24,25,25,1
NAC,Lj1g3v3668860.1,Lotus_japonicus,24,25,25,1
NAC,SapurV1A.0012s0710.1.p,Salix_purpurea,24,25,25,1
NAC,676718122,Sisymbrium_irio,24,25,0,0
NAC,Csa05g070860.1,Camelina_sativa,24,25,25,1
NAC,Sobic.006G218300.2.p,Sorghum_bicolor,24,25,25,1
NAC,Csa14g002190.1,Camelina_sativa,24,25,0,0
NAC,FANhyb_rscf00000062.1.g00018.1,Fragaria_x_ananassa,24,25,25,1
NAC,Aqcoe5G095800.1.p,Aquilegia_coerulea,24,25,25,1
NAC,TRIUR3_11787-P1,Triticum_urartu,24,25,25,1
NAC,SMil_00013517-RA_Salv,Salvia_miltiorrhiza,24,25,25,1
NAC,KHN17084.1,Glycine_soja,24,25,0,0
NAC,Lus10015312,Linum_usitatissimum,24,25,25,1
NAC,Vun009374,Vigna_unguiculata,24,25,0,0
NAC,EcS577108.10,Eucalyptus_camaldulensis,24,25,25,1
NAC,GSBRNA2T00009965001,Brassica_napus,24,25,25,1
NAC,Zmw_sc03252.1.g00140.1,Zoysia_matrella,24,25,25,1
NAC,XP_004488746.1,Cicer_arietinum,24,25,25,1
NAC,473471,Arabidopsis_lyrata,24,25,25,1
NAC,Cla012144,Citrullus_lanatus,24,25,25,1
NAC,TRIUR3_22131-P1,Triticum_urartu,24,25,25,1
NAC,Sevir.5G271900.1.p,Setaria_viridis,24,25,25,1
NAC,Glyma.01G088200.4.p,Glycine_max,24,25,25,1
NAC,FANhyb_icon00002021_a.1.g00001.1,Fragaria_x_ananassa,24,25,25,1
NAC,XP_013638572.1,Brassica_oleracea,24,25,25,1
NAC,Sopen11g003870.2,Solanum_pennellii,24,25,25,1
NAC,Thecc1EG036587t6,Theobroma_cacao,24,25,25,1
NAC,462846211,Eragrostis_tef,24,25,25,1
NAC,Csa17g055620.1,Camelina_sativa,24,25,25,1
NAC,Pavir.5KG674500.1.p,Panicum_virgatum,24,25,0,0
NAC,CCG003661.1,Populus_euphratica,24,25,25,1
NAC,Dca29384.1,Dianthus_caryophyllus,24,25,25,1
NAC,Pp3c3_25610V3.5.p,Physcomitrella_patens,24,25,25,1
NAC,OPUNC12G02230.1,Oryza_punctata,24,25,0,0
NAC,Pavir.3KG433800.2.p,Panicum_virgatum,24,25,0,0
NAC,Sobic.002G259600.1.p,Sorghum_bicolor,24,25,0,0
NAC,Bv4_096620_mhnx.t1,Beta_vulgaris,24,25,25,1
NAC,Pahal.I00222.3,Panicum_hallii,24,25,25,1
NAC,CCG020051.1,Populus_euphratica,24,25,25,1
NAC,Brast01G188200.1.p,Brachypodium_stacei,24,25,0,0
NAC,Cagra.11446s0003.1.p,Capsella_grandiflora,24,25,25,1
NAC,Csa12g021980.1,Camelina_sativa,24,25,0,0
NAC,ORGLA03G0019500.1,Oryza_glaberrima,24,25,25,1
NAC,Aradu.Y1DM8,Arachis_duranensis,24,25,25,1
NAC,XP_016502907.1,Nicotiana_tabacum,24,25,0,0
NAC,Seita.5G332800.1.p,Setaria_italica,24,25,0,0
NAC,C.cajan_32993,Cajanus_cajan,24,25,25,1
NAC,XP_009608176.1,Nicotiana_tomentosiformis,24,25,0,0
NAC,Aco027001.1,Ananas_comosus,24,25,25,1
NAC,Traes_4BL_A0C5E3DD0.1,Triticum_aestivum,24,25,25,1
NAC,Potri.004G181900.1,Populus_trichocarpa,24,25,0,0
NAC,OGLUM01G15940.1,Oryza_glumaepatula,24,25,25,1
NAC,Peaxi162Scf00083g00915.1,Petunia_axillaris,24,25,0,0
NAC,Sme2.5_00130.1_g00006.1,Solanum_melongena,24,25,25,1
NAC,Ciclev10015688m,Citrus_clementina,24,25,25,1
NAC,C.cajan_24755,Cajanus_cajan,24,25,25,1
NAC,Carubv10002548m,Capsella_rubella,24,25,0,0
NAC,Peinf101Scf02713g00023.1,Petunia_inflata,24,25,0,0
NAC,XP_016500749.1,Nicotiana_tabacum,24,25,25,1
NAC,CCG024294.1,Populus_euphratica,24,25,25,1
NAC,MELO3C014922P1,Cucumis_melo,24,25,25,1
NAC,XP_010521426.1,Tarenaya_hassleriana,24,25,25,1
NAC,Zjn_sc00015.1.g08110.1.am.mkhc,Zoysia_japonica,24,25,25,1
NAC,GRMZM2G068973_P01,Zea_mays,24,25,25,1
NAC,XP_011074495.1,Sesamum_indicum,24,25,25,1
NAC,PK20135.1,Cannabis_sativa,24,25,25,1
NAC,Bostr.0124s0082.1.p,Boechera_stricta,24,25,25,1
NAC,Niben101Scf11670g03002.1,Nicotiana_benthamiana,24,25,25,1
NAC,Thhalv10011123m,Eutrema_salsugineum,24,25,25,1
NAC,Cotton_A_04422_BGI-A2_v1.0,Gossypium_arboreum,24,25,25,1
NAC,RrC12626_p1,Raphanus_raphanistrum,24,25,25,1
NAC,Peinf101Scf00665g20006.1,Petunia_inflata,24,25,25,1
NAC,KN541231.1_FGP001,Oryza_longistaminata,24,25,25,1
NAC,OGLUM02G22980.1,Oryza_glumaepatula,24,25,0,0
NAC,XP_008237122.1,Prunus_mume,24,25,25,1
NAC,Kalax.0679s0010.1.p,Kalanchoe_marnieriana,24,25,25,1
NAC,Araip.KTL6D,Arachis_ipaensis,24,25,25,1
NAC,Pavir.5KG023000.1.p,Panicum_virgatum,24,25,25,1
NAC,Tp57577_TGAC_v2_mRNA11320,Trifolium_pratense,24,25,25,1
NAC,PSME_00025482-RA,Pseudotsuga_menziesii,24,25,25,1
NAC,Cotton_A_09393_BGI-A2_v1.0,Gossypium_arboreum,24,25,25,1
NAC,Lj0g3v0320969.2,Lotus_japonicus,24,25,25,1
NAC,PDK_30s659881g001,Phoenix_dactylifera,24,25,25,1
NAC,GRMZM2G389557_P01,Zea_mays,24,25,0,0
NAC,mrna12133.1-v1.0-hybrid,Fragaria_vesca,24,25,25,1
NAC,Csa19g006270.1,Camelina_sativa,24,25,25,1
NAC,Peinf101Scf00805g01005.1,Petunia_inflata,24,25,25,1
NAC,XP_010108694.1,Morus_notabilis,24,25,0,0
NAC,OMERI04G25580.3,Oryza_meridionalis,24,25,25,1
NAC,Medtr8g023840.1,Medicago_truncatula,24,25,25,1
NAC,Dca52337.1,Dianthus_caryophyllus,24,25,25,1
NAC,Sobic.009G071600.2.p,Sorghum_bicolor,24,25,25,1
NAC,Tp7g00810,Thellungiella_parvula,24,25,0,0
NAC,Prupe.4G040900.1.p,Prunus_persica,24,25,25,1
